Cert_ID,St_ID,Platform,Cost,Duration,Date
12602,16042,Coursera,6.81,9,9/15/2023
12603,16043,Coursera,1.99,5,7/14/2023
12604,16044,Udemy,4.97,11,7/10/2021
12605,16046,Udemy,16.71,11,12/25/2024
12606,16047,LinkedIn Learning,9.78,14,3/13/2024
12607,16048,LinkedIn Learning,7,11,7/28/2024
12608,16049,edX,8.52,13,6/21/2024
12609,16051,Udemy,6.22,9,6/28/2023
12610,16054,LinkedIn Learning,4.67,9,12/23/2023
12611,16056,Coursera,19.69,4,7/10/2023
12612,16058,Coursera,19.57,11,3/1/2024
12613,16062,edX,22.04,9,5/28/2021
12614,16064,edX,15.66,13,2/18/2023
12615,16065,Udemy,3.53,9,12/6/2022
12616,16066,Coursera,18.95,5,7/23/2023
12617,16069,Coursera,11.69,9,6/9/2023
12618,16070,FutureLearn,22.74,13,8/13/2020
12619,16071,Coursera,12.32,4,11/22/2023
12620,16072,edX,13.48,8,2/22/2023
12621,16073,Udemy,13.09,5,1/7/2020
12622,16074,LinkedIn Learning,20.52,1,10/9/2024
12623,16075,Udemy,20.23,9,11/24/2020
12624,16077,Udemy,10.64,8,8/22/2023
12625,16078,Coursera,13.77,8,3/31/2020
12626,16079,FutureLearn,7.22,15,2/23/2021
12627,16080,edX,14.8,9,8/10/2024
12628,16081,Coursera,20.27,7,12/28/2022
12629,16085,LinkedIn Learning,0.61,4,6/5/2020
12630,16087,edX,8.24,1,3/18/2023
12631,16089,Coursera,22.07,16,3/2/2022
12632,16091,Coursera,4.69,3,12/8/2022
12633,16092,edX,2.98,1,1/4/2023
12634,16093,LinkedIn Learning,4.56,7,8/28/2021
12635,16094,LinkedIn Learning,13.77,8,12/8/2024
12636,16095,edX,0.28,8,3/14/2021
12637,16097,FutureLearn,20.87,11,6/27/2021
12638,16098,Coursera,7.15,11,6/22/2023
12639,16100,Coursera,6.34,5,10/27/2024
12640,16101,Coursera,13.89,9,7/26/2022
12641,16102,LinkedIn Learning,14.96,11,1/15/2020
12642,16103,Coursera,9.06,1,10/2/2024
12643,16104,Udemy,2.97,6,2/17/2023
12644,16105,FutureLearn,2.91,11,10/19/2023
12645,16107,Coursera,17.33,3,10/3/2022
12646,16108,Coursera,7.5,9,11/19/2023
12647,16110,FutureLearn,12.1,8,5/27/2023
12648,16112,edX,5.09,15,3/6/2024
12649,16113,Coursera,6.67,12,7/25/2021
12650,16115,LinkedIn Learning,2.97,4,4/20/2022
12651,16116,LinkedIn Learning,12.98,9,11/28/2020
12652,16117,LinkedIn Learning,21.48,16,2/24/2020
12653,16118,edX,10.1,15,5/18/2023
12654,16119,Coursera,0.74,2,7/1/2023
12655,16121,Coursera,6.48,12,1/22/2021
12656,16122,FutureLearn,12.61,9,3/22/2023
12657,16123,FutureLearn,2.05,7,3/25/2020
12658,16125,Udemy,0.67,9,4/14/2022
12659,16126,Coursera,20.72,8,11/22/2022
12660,16128,LinkedIn Learning,12.53,10,6/8/2023
12661,16129,Udemy,12.26,5,12/27/2020
12662,16132,FutureLearn,24.68,13,4/2/2021
12663,16133,edX,11.97,16,5/29/2020
12664,16134,edX,22.35,1,4/6/2023
12665,16136,FutureLearn,15.81,7,3/27/2020
12666,16137,Udemy,19.9,6,5/10/2022
12667,16138,LinkedIn Learning,4.67,9,12/14/2024
12668,16139,FutureLearn,22.69,12,3/20/2020
12669,16140,edX,11.31,12,4/22/2021
12670,16141,Udemy,21.44,9,4/2/2022
12671,16142,FutureLearn,4.22,14,2/13/2023
12672,16143,LinkedIn Learning,9.12,1,6/1/2024
12673,16144,edX,8.3,6,4/23/2020
12674,16146,Coursera,1.75,7,1/24/2024
12675,16149,Coursera,2.13,8,9/14/2023
12676,16150,FutureLearn,7.68,11,5/5/2022
12677,16151,LinkedIn Learning,22.59,6,12/2/2024
12678,16152,edX,10.1,12,8/14/2022
12679,16153,Coursera,20.61,16,11/13/2024
12680,16154,LinkedIn Learning,8.8,2,5/9/2023
12681,16157,Udemy,11.99,5,5/9/2023
12682,16158,Coursera,2.2,6,6/20/2023
12683,16159,Coursera,4.41,3,1/16/2020
12684,16164,edX,5.14,1,5/2/2022
12685,16165,FutureLearn,2.95,6,2/9/2021
12686,16167,FutureLearn,23.29,3,3/1/2023
12687,16169,edX,20.53,8,5/5/2022
12688,16170,Coursera,24.96,7,4/9/2023
12689,16172,Coursera,10.31,6,8/19/2020
12690,16173,Udemy,3.03,2,4/26/2022
12691,16174,Coursera,17.59,10,4/10/2024
12692,16175,LinkedIn Learning,15.04,7,7/8/2021
12693,16176,Coursera,24.77,10,12/16/2022
12694,16177,FutureLearn,9.87,15,5/20/2020
12695,16179,LinkedIn Learning,22.54,4,6/27/2024
12696,16180,LinkedIn Learning,24.56,16,12/12/2023
12697,16182,FutureLearn,5.42,2,7/25/2020
12698,16186,Coursera,6.79,15,5/5/2022
12699,16187,edX,18.35,6,8/1/2021
12700,16190,LinkedIn Learning,15.53,5,1/4/2020
12701,16191,edX,13.26,11,9/8/2023
12702,16192,LinkedIn Learning,0.91,11,11/7/2024
12703,16193,edX,1.56,15,10/1/2022
12704,16194,edX,12.76,8,5/1/2022
12705,16195,LinkedIn Learning,13.05,9,6/2/2020
12706,16196,FutureLearn,3.86,3,10/13/2022
12707,16197,Udemy,22.12,4,12/30/2023
12708,16198,LinkedIn Learning,7.61,10,8/12/2024
12709,16199,LinkedIn Learning,19.37,8,5/5/2023
12710,16201,LinkedIn Learning,22.69,3,9/23/2021
12711,16203,Udemy,12.87,12,4/20/2022
12712,16204,Udemy,23.53,5,9/19/2020
12713,16205,Coursera,7.09,3,12/6/2021
12714,16207,FutureLearn,16.44,3,11/21/2022
12715,16208,LinkedIn Learning,23.42,8,1/11/2024
12716,16209,LinkedIn Learning,24.61,6,12/5/2022
12717,16210,FutureLearn,11.04,12,7/18/2023
12718,16211,Udemy,0.26,10,7/11/2024
12719,16212,FutureLearn,22.25,6,12/26/2024
12720,16215,Coursera,20.74,11,7/2/2023
12721,16216,Coursera,16.84,7,5/28/2024
12722,16217,Coursera,1.17,16,9/9/2021
12723,16219,Coursera,10.89,6,1/18/2021
12724,16221,LinkedIn Learning,22.91,15,2/24/2024
12725,16222,edX,4.38,16,11/24/2024
12726,16223,FutureLearn,0.64,12,11/29/2020
12727,16224,LinkedIn Learning,0.46,3,10/21/2020
12728,16226,LinkedIn Learning,19.43,15,11/11/2022
12729,16227,Udemy,13.85,1,4/1/2020
12730,16228,FutureLearn,24.43,9,1/5/2023
12731,16229,edX,2.85,13,10/1/2023
12732,16230,Udemy,0.67,10,11/27/2020
12733,16233,Coursera,22.43,3,8/21/2024
12734,16234,Udemy,19.47,4,1/26/2020
12735,16236,FutureLearn,23.63,1,9/14/2022
12736,16237,edX,23.38,12,6/4/2023
12737,16238,Udemy,3.75,5,8/10/2023
12738,16240,LinkedIn Learning,15.88,3,11/15/2020
12739,16241,Coursera,12.49,5,7/9/2021
12740,16243,Udemy,0.17,6,4/5/2022
12741,16244,Udemy,15.88,16,8/31/2021
12742,16245,Udemy,15.8,7,6/10/2023
12743,16247,Coursera,6.64,8,7/18/2022
12744,16248,Coursera,4.81,7,1/22/2024
12745,16250,Coursera,10.97,10,7/20/2024
12746,16251,Udemy,1.52,15,5/15/2022
12747,16253,Coursera,9.77,15,11/9/2023
12748,16254,FutureLearn,20.86,15,2/2/2024
12749,16255,edX,17.44,8,10/17/2022
12750,16256,FutureLearn,23.71,3,6/10/2021
12751,16257,Udemy,8.45,1,10/7/2021
12752,16258,LinkedIn Learning,6.02,12,12/25/2024
12753,16261,Coursera,12.62,11,5/15/2021
12754,16262,Coursera,12.27,1,11/7/2023
12755,16264,Coursera,11.61,7,7/27/2024
12756,16266,FutureLearn,2.25,1,11/14/2022
12757,16267,FutureLearn,10.27,5,10/20/2022
12758,16268,edX,17.51,6,5/18/2020
12759,16269,FutureLearn,19.8,4,7/14/2021
12760,16270,Udemy,1.38,15,6/21/2023
12761,16272,edX,21.8,3,11/11/2021
12762,16276,edX,3.32,4,8/23/2023
12763,16277,edX,4.33,9,4/6/2022
12764,16279,FutureLearn,10.48,4,8/1/2022
12765,16280,Udemy,11.09,1,8/23/2021
12766,16282,Udemy,10.9,10,2/23/2023
12767,16283,LinkedIn Learning,12.57,14,1/24/2023
12768,16284,Coursera,19.77,4,3/20/2023
12769,16285,edX,1.7,16,9/26/2023
12770,16286,LinkedIn Learning,7.78,15,3/31/2024
12771,16288,edX,21.75,12,12/2/2020
12772,16289,Coursera,9.75,7,2/18/2023
12773,16291,Udemy,10.34,3,7/25/2023
12774,16293,edX,14.31,11,5/14/2024
12775,16295,LinkedIn Learning,17.83,13,2/16/2021
12776,16296,edX,5.43,1,5/9/2020
12777,16297,FutureLearn,7.44,12,12/25/2024
12778,16298,edX,6.38,2,5/7/2022
12779,16299,LinkedIn Learning,4.41,4,11/2/2020
12780,16300,edX,21.33,5,11/23/2024
12781,16302,FutureLearn,6.62,12,4/22/2022
12782,16303,edX,8.71,16,5/15/2021
12783,16304,LinkedIn Learning,24.47,10,6/25/2023
12784,16305,LinkedIn Learning,3.64,15,3/4/2023
12785,16307,edX,11.47,5,12/20/2023
12786,16308,Udemy,22.84,6,7/17/2023
12787,16309,LinkedIn Learning,15.35,11,11/9/2021
12788,16310,edX,24.18,10,6/18/2024
12789,16311,Udemy,7.08,14,5/27/2023
12790,16312,Udemy,7.15,12,4/22/2020
12791,16315,Udemy,20.34,16,2/23/2022
12792,16320,Udemy,22.61,12,3/22/2020
12793,16321,FutureLearn,16.75,6,1/17/2024
12794,16322,LinkedIn Learning,20.66,3,1/24/2021
12795,16324,LinkedIn Learning,21.27,15,4/15/2021
12796,16325,Coursera,20.65,1,7/13/2022
12797,16326,Udemy,11.35,14,5/20/2020
12798,16328,Udemy,7.89,11,12/9/2024
12799,16329,Coursera,10.37,1,6/14/2020
12800,16330,edX,20.92,6,8/6/2024
12801,16332,Coursera,22.95,10,5/5/2022
12802,16333,Coursera,21.41,8,7/11/2020
12803,16334,Coursera,6.18,8,1/18/2023
12804,16335,Coursera,18.25,10,8/18/2020
12805,16336,Udemy,22.07,13,4/9/2023
12806,16338,edX,18.59,1,3/6/2020
12807,16339,LinkedIn Learning,15.99,8,1/27/2020
12808,16340,LinkedIn Learning,20.24,1,1/27/2023
12809,16341,Coursera,8.33,1,2/11/2021
12810,16342,LinkedIn Learning,7.13,11,7/9/2021
12811,16343,edX,22.89,7,9/16/2020
12812,16344,Udemy,15.41,16,12/17/2021
12813,16345,edX,1.54,3,6/11/2023
12814,16347,LinkedIn Learning,11.83,7,1/5/2023
12815,16348,Udemy,22.96,1,7/10/2022
12816,16349,Coursera,5.71,1,7/4/2022
12817,16351,Udemy,22.81,4,12/30/2022
12818,16352,LinkedIn Learning,22.12,16,8/14/2024
12819,16354,Udemy,3.95,11,12/1/2024
12820,16356,LinkedIn Learning,2.3,14,11/25/2024
12821,16357,FutureLearn,13.36,15,8/26/2023
12822,16359,LinkedIn Learning,5.77,6,4/25/2021
12823,16363,LinkedIn Learning,16.63,16,2/20/2020
12824,16365,FutureLearn,4.55,2,6/9/2024
12825,16367,edX,16.52,3,2/19/2022
12826,16368,edX,16.66,5,2/1/2024
12827,16369,edX,20.93,8,4/29/2024
12828,16370,FutureLearn,0.02,9,1/11/2021
12829,16371,LinkedIn Learning,7.99,7,3/22/2024
12830,16372,LinkedIn Learning,11.7,5,7/21/2023
12831,16373,Udemy,12.75,9,8/21/2024
12832,16374,edX,10.61,14,5/16/2020
12833,16376,Udemy,15.78,2,6/26/2023
12834,16377,edX,5.94,3,7/30/2024
12835,16378,Coursera,24.78,10,9/16/2024
12836,16379,FutureLearn,16.43,14,10/19/2024
12837,16381,LinkedIn Learning,13.24,7,10/3/2022
12838,16382,edX,7.5,3,12/12/2020
12839,16384,edX,19.34,10,10/19/2020
12840,16385,FutureLearn,8.85,9,12/31/2022
12841,16388,FutureLearn,16.45,10,8/9/2024
12842,16389,Udemy,20.76,10,11/6/2022
12843,16390,FutureLearn,6.05,7,2/21/2022
12844,16391,Coursera,2.81,1,1/23/2022
12845,16392,LinkedIn Learning,7.15,2,5/24/2024
12846,16393,edX,19.86,16,12/21/2024
12847,16394,Coursera,10.52,5,7/3/2021
12848,16395,LinkedIn Learning,2.44,9,1/31/2021
12849,16396,Coursera,5.83,10,2/5/2020
12850,16398,Udemy,12.79,4,7/13/2023
12851,16399,Coursera,1.11,6,7/16/2024
12852,16401,edX,18.77,13,1/31/2020
12853,16402,edX,0.18,3,7/3/2021
12854,16405,Udemy,3.75,7,1/3/2022
12855,16407,Coursera,2.05,5,1/20/2020
12856,16408,Udemy,24.33,12,6/24/2024
12857,16410,FutureLearn,13.54,14,12/11/2020
12858,16411,Udemy,20.58,9,6/30/2020
12859,16414,LinkedIn Learning,2.55,11,6/27/2024
12860,16416,Coursera,7.26,8,11/8/2023
12861,16417,Udemy,22.95,4,5/2/2020
12862,16418,Coursera,7.33,5,8/13/2022
12863,16421,edX,9.53,16,7/29/2020
12864,16422,Udemy,9.98,15,5/17/2021
12865,16423,Coursera,0.4,14,11/7/2023
12866,16424,LinkedIn Learning,22.15,8,4/5/2022
12867,16425,LinkedIn Learning,1.6,12,7/29/2022
12868,16427,Udemy,17.25,10,11/15/2022
12869,16429,LinkedIn Learning,13.97,8,11/3/2021
12870,16430,Coursera,11.2,11,6/16/2022
12871,16431,Coursera,21.18,7,9/5/2023
12872,16432,edX,23.12,16,2/14/2024
12873,16433,Coursera,9.82,16,3/7/2021
12874,16434,edX,7.73,15,7/7/2023
12875,16440,Udemy,15.64,5,2/5/2023
12876,16441,Udemy,18.59,14,4/6/2023
12877,16442,edX,23.52,9,2/15/2022
12878,16443,edX,17.55,4,9/9/2023
12879,16444,FutureLearn,5.53,3,1/27/2022
12880,16445,edX,24.92,9,11/26/2020
12881,16446,edX,14.26,2,1/7/2023
12882,16447,Coursera,17.82,8,8/31/2024
12883,16448,edX,20.16,5,11/3/2024
12884,16449,Coursera,4.31,10,2/25/2022
12885,16450,Udemy,20.75,1,8/28/2021
12886,16452,edX,0.96,9,8/21/2020
12887,16453,Coursera,1.54,5,1/2/2024
12888,16455,edX,3.9,13,5/21/2024
12889,16456,edX,10.76,16,7/25/2022
12890,16457,Coursera,9.14,10,3/5/2023
12891,16458,FutureLearn,11.96,7,3/13/2021
12892,16461,Coursera,23.77,2,5/3/2021
12893,16462,edX,8.98,10,4/8/2021
12894,16463,edX,8.48,16,12/9/2020
12895,16465,Coursera,7.33,15,11/28/2020
12896,16466,Udemy,13.94,4,11/9/2024
12897,16467,edX,12.66,3,6/18/2022
12898,16468,LinkedIn Learning,22.73,13,9/25/2021
12899,16469,FutureLearn,16.89,4,6/27/2021
12900,16471,edX,6.13,15,5/16/2020
12901,16472,Udemy,1.45,11,1/4/2022
12902,16473,edX,15.68,11,12/12/2021
12903,16474,Coursera,24.78,7,5/10/2020
12904,16475,Udemy,14.19,4,9/12/2024
12905,16476,Coursera,13.53,9,2/6/2024
12906,16477,edX,7.72,16,3/2/2021
12907,16478,LinkedIn Learning,11.52,11,6/17/2022
12908,16479,Coursera,14.2,13,3/11/2023
12909,16481,edX,23.1,9,9/22/2024
12910,16484,Coursera,7.42,2,1/28/2021
12911,16485,Udemy,15.47,5,12/28/2024
12912,16486,Udemy,20.68,11,6/19/2022
12913,16487,LinkedIn Learning,21.52,12,9/24/2024
12914,16489,LinkedIn Learning,14.86,1,1/19/2022
12915,16492,FutureLearn,13.42,11,3/10/2024
12916,16493,edX,23.51,8,1/17/2021
12917,16494,FutureLearn,8.35,14,5/2/2024
12918,16495,Udemy,17.91,1,6/18/2020
12919,16496,FutureLearn,20.93,6,9/30/2024
12920,16499,Udemy,15.54,14,1/28/2020
12921,16501,Coursera,0.36,16,8/4/2021
12922,16502,FutureLearn,18.73,4,11/30/2022
12923,16504,Udemy,10.69,3,10/19/2021
12924,16505,Udemy,2.59,4,11/19/2020
12925,16506,FutureLearn,13.9,15,10/20/2021
12926,16507,edX,5.06,3,7/2/2022
12927,16508,LinkedIn Learning,23.44,13,3/13/2020
12928,16510,edX,10.02,3,8/8/2023
12929,16511,LinkedIn Learning,18.12,2,5/9/2024
12930,16512,Coursera,9.84,10,11/13/2022
12931,16513,Coursera,10.04,1,10/4/2023
12932,16517,Coursera,23.78,10,11/20/2023
12933,16518,Coursera,9.54,6,3/24/2022
12934,16519,Coursera,24.3,11,9/9/2023
12935,16520,edX,24.02,14,3/29/2022
12936,16521,edX,23.91,9,4/21/2023
12937,16522,Udemy,2.47,3,8/3/2022
12938,16524,Coursera,21.17,14,2/14/2024
12939,16525,Coursera,1.59,4,10/13/2021
12940,16526,FutureLearn,6.35,15,8/22/2022
12941,16527,LinkedIn Learning,4.77,12,5/10/2020
12942,16529,edX,0.37,2,1/9/2022
12943,16530,FutureLearn,24.04,11,10/7/2021
12944,16534,edX,15.76,10,4/8/2020
12945,16535,LinkedIn Learning,3.06,8,7/1/2023
12946,16536,edX,3.59,2,5/31/2022
12947,16538,LinkedIn Learning,9.41,1,10/18/2022
12948,16539,LinkedIn Learning,6.64,1,4/29/2022
12949,16540,Coursera,11.55,7,10/25/2024
12950,16541,LinkedIn Learning,14.11,7,11/14/2023
12951,16542,edX,15.06,5,11/8/2024
12952,16543,edX,4.58,12,7/23/2024
12953,16544,edX,21.63,6,2/4/2020
12954,16546,Udemy,11.3,7,12/14/2021
12955,16547,Udemy,8.24,8,1/21/2022
12956,16548,LinkedIn Learning,23.36,9,2/6/2021
12957,16549,Coursera,17.02,10,9/18/2022
12958,16550,FutureLearn,20.21,12,12/17/2022
12959,16553,LinkedIn Learning,11.68,9,10/14/2020
12960,16554,Udemy,3.42,12,10/10/2024
12961,16555,FutureLearn,7.08,15,6/28/2023
12962,16556,Udemy,5.55,16,8/15/2021
12963,16559,FutureLearn,24.22,1,1/8/2023
12964,16561,Coursera,6.15,12,12/21/2022
12965,16562,edX,18.79,1,6/5/2024
12966,16563,edX,21,2,6/10/2022
12967,16568,edX,14.91,10,1/27/2022
12968,16569,Coursera,14.78,5,4/26/2021
12969,16570,LinkedIn Learning,20.02,8,9/8/2021
12970,16571,Udemy,17.04,12,9/22/2023
12971,16573,Udemy,14.35,1,9/30/2020
12972,16574,Coursera,4.08,4,1/25/2024
12973,16575,Udemy,23.02,12,11/8/2020
12974,16576,Udemy,5.9,14,6/9/2024
12975,16578,Coursera,12.6,15,9/1/2022
12976,16579,Coursera,10.03,15,1/14/2023
12977,16581,edX,16.79,13,9/17/2023
12978,16582,Coursera,22.61,5,1/21/2024
12979,16584,FutureLearn,22.83,6,12/11/2020
12980,16585,Udemy,5.47,3,12/26/2020
12981,16587,Udemy,14.72,8,7/4/2024
12982,16589,edX,1.68,12,10/10/2021
12983,16590,Udemy,22.87,12,11/6/2024
12984,16593,LinkedIn Learning,22.87,8,6/23/2024
12985,16595,LinkedIn Learning,19.8,8,5/8/2024
12986,16596,edX,9.74,8,9/11/2021
12987,16598,LinkedIn Learning,22.65,4,10/15/2024
12988,16599,FutureLearn,6.86,11,6/24/2021
12989,16600,Udemy,4.48,14,11/29/2024
12990,16602,FutureLearn,19.97,6,5/22/2020
12991,16603,FutureLearn,5.27,14,2/28/2021
12992,16605,LinkedIn Learning,16.2,2,8/1/2023
12993,16606,FutureLearn,23.66,7,1/7/2024
12994,16607,LinkedIn Learning,12.46,8,5/18/2022
12995,16608,FutureLearn,1.55,1,8/7/2021
12996,16609,Udemy,24.97,5,8/29/2024
12997,16610,FutureLearn,6.51,8,8/21/2020
12998,16611,edX,16.51,7,10/11/2022
12999,16612,Coursera,4.57,8,7/26/2024
13000,16615,LinkedIn Learning,21.84,15,2/24/2024
13001,16616,Udemy,1.19,16,5/25/2023
13002,16617,LinkedIn Learning,12.71,16,11/13/2023
13003,16618,Udemy,18.75,5,11/15/2021
13004,16619,FutureLearn,6.51,2,10/18/2023
13005,16621,edX,18.36,1,11/25/2020
13006,16623,edX,18.34,6,12/20/2022
13007,16627,LinkedIn Learning,18.32,16,1/3/2023
13008,16628,edX,3.37,5,1/2/2020
13009,16629,LinkedIn Learning,4.49,3,3/12/2020
13010,16630,edX,15.02,13,3/27/2021
13011,16632,Coursera,20.37,14,11/21/2024
13012,16633,FutureLearn,6.1,2,11/7/2024
13013,16634,FutureLearn,16.77,5,6/20/2022
13014,16635,Coursera,15.86,4,9/29/2020
13015,16636,Coursera,7.92,7,4/16/2021
13016,16638,Coursera,1.95,13,1/18/2022
13017,16639,Coursera,5.51,7,10/20/2024
13018,16640,LinkedIn Learning,12.62,3,10/21/2022
13019,16641,LinkedIn Learning,7.85,7,11/17/2021
13020,16642,FutureLearn,10.29,7,3/1/2023
13021,16644,LinkedIn Learning,4.19,13,8/25/2021
13022,16645,edX,16.2,11,4/29/2023
13023,16648,Udemy,18.07,9,10/14/2024
13024,16650,FutureLearn,12.31,4,9/9/2022
13025,16652,Coursera,7.72,12,11/17/2022
13026,16654,LinkedIn Learning,20.49,8,3/25/2020
13027,16655,Coursera,6.76,5,11/8/2023
13028,16656,LinkedIn Learning,15.54,3,3/25/2020
13029,16657,Udemy,0.17,8,7/27/2022
13030,16661,LinkedIn Learning,7.02,6,6/3/2024
13031,16662,LinkedIn Learning,6.82,3,11/6/2020
13032,16663,LinkedIn Learning,23.94,1,3/23/2021
13033,16665,LinkedIn Learning,9.81,8,4/23/2023
13034,16666,Udemy,4.29,7,1/26/2021
13035,16667,FutureLearn,1.5,13,11/9/2024
13036,16671,LinkedIn Learning,7.84,16,11/16/2024
13037,16672,LinkedIn Learning,21.6,10,9/26/2020
13038,16673,LinkedIn Learning,14.41,15,6/25/2023
13039,16675,LinkedIn Learning,2.42,4,11/20/2023
13040,16676,LinkedIn Learning,0.67,10,1/25/2024
13041,16677,FutureLearn,5.95,8,7/12/2023
13042,16678,FutureLearn,21.3,9,6/27/2020
13043,16679,Udemy,11.9,15,5/26/2021
13044,16682,edX,2.71,1,3/13/2020
13045,16683,FutureLearn,7.97,1,11/1/2021
13046,16684,LinkedIn Learning,6.57,11,10/4/2024
13047,16685,Udemy,7.61,9,3/14/2022
13048,16686,edX,19.93,14,7/2/2022
13049,16687,LinkedIn Learning,5.28,13,2/22/2020
13050,16688,Coursera,15.11,13,4/14/2023
13051,16689,LinkedIn Learning,4.82,1,11/8/2024
13052,16690,FutureLearn,18.98,10,6/21/2022
13053,16692,FutureLearn,15.34,10,7/13/2020
13054,16693,Coursera,9.6,8,3/4/2023
13055,16694,LinkedIn Learning,4.88,8,5/28/2022
13056,16696,LinkedIn Learning,7.43,15,7/30/2024
13057,16699,Coursera,10,16,10/7/2020
13058,16703,FutureLearn,21.09,16,9/18/2022
13059,16707,Coursera,14.7,2,5/2/2023
13060,16711,LinkedIn Learning,10.03,2,11/5/2020
13061,16713,Udemy,7.87,5,6/25/2020
13062,16715,LinkedIn Learning,17.51,14,9/28/2023
13063,16716,edX,8.23,14,2/4/2021
13064,16717,Udemy,6.47,3,8/18/2024
13065,16718,FutureLearn,12.45,1,2/21/2022
13066,16719,LinkedIn Learning,22.75,6,8/18/2020
13067,16720,Udemy,21.99,13,1/31/2022
13068,16721,LinkedIn Learning,5.21,4,9/16/2020
13069,16722,Coursera,6.29,16,8/15/2020
13070,16723,edX,0.38,9,6/6/2024
13071,16725,Coursera,23.36,2,7/1/2022
13072,16726,Udemy,5.6,14,5/31/2021
13073,16727,edX,19.82,1,7/5/2022
13074,16730,Udemy,18.12,11,10/15/2022
13075,16731,Coursera,18.09,4,11/23/2022
13076,16733,FutureLearn,13.44,6,4/24/2023
13077,16734,LinkedIn Learning,21.66,6,10/5/2020
13078,16735,Coursera,16.47,11,10/13/2023
13079,16736,FutureLearn,15.23,7,9/17/2020
13080,16737,edX,2.78,4,11/29/2020
13081,16738,Coursera,5.23,11,8/12/2024
13082,16739,LinkedIn Learning,13.24,12,4/17/2024
13083,16740,Coursera,6.61,12,11/22/2021
13084,16741,Coursera,3.87,13,7/26/2023
13085,16742,Coursera,15.42,11,12/16/2020
13086,16743,Coursera,15.85,13,3/26/2021
13087,16744,FutureLearn,11.84,15,9/12/2021
13088,16745,Udemy,3.98,8,11/21/2022
13089,16746,Coursera,18.9,6,9/23/2024
13090,16747,Coursera,22.13,3,2/16/2022
13091,16748,Udemy,1.06,2,9/24/2021
13092,16749,Coursera,9.69,13,9/22/2021
13093,16750,Coursera,1.24,8,7/12/2024
13094,16751,Udemy,17.97,8,10/12/2021
13095,16752,FutureLearn,11.92,7,2/13/2022
13096,16753,edX,18.22,8,10/29/2020
13097,16754,FutureLearn,21.95,11,2/9/2021
13098,16755,Udemy,6.86,6,7/8/2024
13099,16756,Udemy,0.76,7,11/28/2023
13100,16757,edX,0.73,9,6/30/2021
13101,16758,FutureLearn,0.18,12,1/28/2021
13102,16759,Coursera,13.21,7,2/23/2021
13103,16760,Coursera,1.9,8,2/17/2023
13104,16761,FutureLearn,24.18,8,12/1/2023
13105,16762,edX,21.06,7,11/5/2024
13106,16763,Udemy,15.52,16,7/16/2020
13107,16764,Udemy,15.38,10,10/1/2023
13108,16767,Coursera,7.55,13,5/25/2023
13109,16768,FutureLearn,5.11,8,2/12/2023
13110,16769,edX,21.7,10,7/19/2023
13111,16770,Coursera,24.52,8,6/13/2020
13112,16773,FutureLearn,12.25,14,11/3/2023
13113,16775,LinkedIn Learning,6.21,16,1/5/2023
13114,16778,FutureLearn,21.45,12,9/27/2022
13115,16779,Udemy,5.34,1,1/20/2021
13116,16780,LinkedIn Learning,19.77,15,10/24/2023
13117,16781,LinkedIn Learning,4.23,14,9/1/2024
13118,16782,Udemy,20.15,2,8/6/2020
13119,16784,edX,20.8,6,2/5/2023
13120,16785,LinkedIn Learning,12.71,12,4/28/2022
13121,16786,Udemy,10.27,2,5/31/2024
13122,16787,Udemy,20.43,14,3/12/2021
13123,16788,Udemy,11.39,2,5/25/2024
13124,16789,Coursera,18.56,3,7/6/2020
13125,16790,FutureLearn,7.05,1,1/22/2023
13126,16791,edX,19.59,5,5/14/2020
13127,16793,Coursera,23.38,3,7/21/2024
13128,16794,LinkedIn Learning,20.45,3,3/13/2020
13129,16795,edX,11.26,15,2/18/2024
13130,16797,Udemy,20.08,9,5/11/2022
13131,16798,LinkedIn Learning,15.61,7,2/21/2023
13132,16799,Coursera,9.67,1,11/18/2023
13133,16800,edX,7.75,3,3/26/2020
13134,16801,edX,24.73,15,2/25/2020
13135,16802,Coursera,19.96,12,10/22/2021
13136,16803,Udemy,21.95,2,2/26/2022
13137,16804,Udemy,19.65,12,10/6/2020
13138,16805,Udemy,14.01,16,12/14/2020
13139,16806,FutureLearn,23.28,10,7/3/2022
13140,16808,Coursera,17.73,9,11/18/2020
13141,16809,edX,2.19,2,6/24/2022
13142,16810,FutureLearn,12.96,10,8/10/2021
13143,16811,LinkedIn Learning,18.46,4,10/26/2022
13144,16812,LinkedIn Learning,20.02,9,11/20/2022
13145,16813,Coursera,7.61,7,11/5/2023
13146,16814,LinkedIn Learning,13.21,11,4/13/2023
13147,16815,edX,8.09,2,4/4/2022
13148,16821,Coursera,5.41,12,4/16/2020
13149,16822,edX,2.81,16,2/22/2020
13150,16824,Udemy,20.24,10,7/5/2023
13151,16825,Udemy,0.31,14,8/2/2021
