St_ID,Exam_ID,Ques_ID,Student_Answer,Is_Correct
5887,1290,605,A,0
5887,1290,826,B,1
5887,1290,840,D,1
5887,1290,997,A,1
24865,1223,493,A,1
24865,1223,869,A,0
24865,1223,917,A,0
24865,1223,263,D,0
24865,1223,387,B,1
24865,1223,838,D,0
24865,1223,666,C,1
24865,1223,763,D,1
24865,1223,233,D,0
24865,1223,775,C,1
24865,1223,1098,A,0
24865,1223,839,C,1
29600,1425,56,C,1
29600,1425,815,D,0
29600,1425,559,B,1
29600,1425,720,A,1
29600,1425,212,C,1
29600,1425,522,C,1
29600,1425,373,D,1
29600,1425,1140,C,1
29600,1425,256,D,1
29600,1425,507,D,0
39761,1058,147,A,1
39761,1058,700,A,0
39761,1058,956,C,0
39761,1058,1018,D,1
39761,1058,965,B,1
39761,1058,1130,A,1
39761,1058,906,B,0
39761,1058,980,A,1
39761,1058,640,A,0
39761,1058,160,B,1
39761,1058,1089,B,1
39761,1058,397,C,1
7235,1274,1148,C,1
7235,1274,170,A,1
7235,1274,257,C,1
7235,1274,59,C,0
7235,1274,254,C,1
7235,1274,793,C,1
7235,1274,24,A,1
7235,1274,171,B,1
7235,1274,943,C,1
7235,1274,481,A,1
7235,1274,756,D,0
19516,1193,353,B,1
19516,1193,808,A,1
19516,1193,57,A,0
19516,1193,507,B,1
19516,1193,997,A,1
19516,1193,1191,C,1
19516,1193,282,B,1
19516,1193,857,B,1
19516,1193,475,B,1
34130,252,173,A,1
34130,252,205,C,1
34130,252,812,B,1
34130,252,460,A,0
34130,252,896,D,1
34130,252,718,C,1
34130,252,1146,A,1
34130,252,884,D,1
34130,252,497,A,1
34130,252,424,B,1
38796,454,461,A,1
38796,454,931,D,0
38796,454,660,D,1
38796,454,771,D,1
38796,454,161,B,1
38796,454,1124,C,1
38796,454,136,A,1
38796,454,560,A,1
38796,454,1043,D,1
38796,454,484,D,1
38796,454,331,C,1
2255,1210,980,D,1
2255,1210,899,D,1
2255,1210,573,D,1
2255,1210,455,A,1
2255,1210,797,D,1
2255,1210,839,A,1
2255,1210,1167,A,1
2255,1210,763,D,0
2255,1210,439,B,1
18,159,398,D,1
18,159,56,B,1
18,159,684,C,0
18,159,791,C,1
18,159,1128,B,1
18,159,273,A,1
18,159,904,A,1
18,159,569,D,0
18,159,347,C,0
20594,775,340,B,0
20594,775,406,C,0
20594,775,869,A,1
20594,775,520,C,1
20594,775,478,D,0
20594,775,1033,D,1
20594,775,619,A,1
20594,775,828,B,1
20594,775,1019,A,1
20594,775,98,C,1
14559,1441,1176,D,1
14559,1441,910,B,0
14559,1441,778,C,1
14559,1441,740,B,1
14559,1441,435,B,0
14559,1441,137,C,1
14559,1441,619,A,1
14559,1441,72,B,0
14559,1441,417,D,1
14559,1441,261,A,1
14559,1441,450,C,1
14559,1441,494,B,0
4749,1449,350,D,1
4749,1449,1098,A,1
4749,1449,497,C,1
4749,1449,859,C,0
4749,1449,1065,B,1
4749,1449,897,D,1
4749,1449,1048,D,0
4749,1449,486,D,1
4749,1449,565,B,1
4749,1449,699,D,1
39770,1100,802,C,1
39770,1100,758,C,1
39770,1100,146,B,1
39770,1100,658,C,0
39770,1100,334,A,0
39770,1100,621,C,1
39770,1100,377,C,0
39770,1100,996,C,0
39770,1100,277,C,1
39770,1100,559,A,1
39770,1100,1015,A,1
1452,1080,602,B,0
1452,1080,959,B,1
1452,1080,428,C,1
1452,1080,185,C,1
1452,1080,347,C,1
1452,1080,502,B,1
1452,1080,748,D,1
1452,1080,501,D,1
1452,1080,316,A,1
1452,1080,1061,C,1
34560,1441,1176,C,1
34560,1441,910,D,1
34560,1441,778,B,1
34560,1441,740,B,1
34560,1441,435,A,1
34560,1441,137,D,1
34560,1441,619,B,1
34560,1441,72,B,1
34560,1441,417,A,1
34560,1441,261,D,1
34560,1441,450,A,1
34560,1441,494,B,1
42109,795,160,D,1
42109,795,557,B,0
42109,795,721,B,0
42109,795,506,D,1
42109,795,939,B,1
42109,795,3,C,1
42109,795,817,A,0
42109,795,404,B,0
42109,795,604,C,1
42109,795,560,A,1
6583,112,737,C,1
6583,112,433,A,1
6583,112,1129,B,1
6583,112,753,A,1
6583,112,305,C,0
6583,112,1065,D,1
6583,112,1118,A,0
6583,112,800,B,0
6583,112,221,B,0
6583,112,504,A,1
9663,504,1019,B,1
9663,504,128,B,1
9663,504,634,B,0
9663,504,853,D,0
9663,504,1078,C,1
9663,504,806,A,1
9663,504,1194,D,1
9663,504,556,B,1
9663,504,300,B,1
9663,504,273,C,0
9663,504,195,C,1
9663,504,1158,A,1
31291,969,635,A,1
31291,969,855,C,1
31291,969,16,A,1
31291,969,402,A,1
31291,969,273,A,1
31291,969,62,B,1
31291,969,34,D,1
31291,969,328,A,1
31291,969,607,A,1
31291,969,600,C,1
28677,671,579,C,1
28677,671,320,B,0
28677,671,361,A,1
28677,671,1103,D,1
28677,671,464,A,1
28677,671,749,B,1
28677,671,1087,D,1
28677,671,751,A,1
28677,671,942,C,1
28677,671,92,C,1
28677,671,1163,B,0
16948,39,511,C,1
16948,39,1144,C,1
16948,39,1057,D,1
16948,39,149,D,1
16948,39,539,A,1
16948,39,290,B,1
16948,39,483,C,1
16948,39,110,B,1
16948,39,368,A,1
16948,39,957,C,1
31965,152,1133,D,0
31965,152,528,C,1
31965,152,87,C,0
31965,152,760,D,1
31965,152,1100,A,1
31965,152,602,D,0
31965,152,159,B,0
31965,152,269,C,1
31965,152,861,D,1
31965,152,1122,A,1
31965,152,638,B,1
20491,566,304,C,1
20491,566,865,B,1
20491,566,990,B,0
20491,566,662,C,1
20491,566,452,C,1
20491,566,89,B,0
20491,566,160,C,1
20491,566,907,A,1
20491,566,202,A,1
20491,566,826,D,0
20491,566,73,D,1
24933,535,33,D,1
24933,535,910,D,1
24933,535,307,A,1
24933,535,923,A,1
24933,535,22,B,1
24933,535,947,A,1
24933,535,1088,D,0
24933,535,251,B,1
24933,535,992,A,0
24933,535,189,A,1
24933,535,1,D,1
16825,707,33,C,1
16825,707,1004,B,0
16825,707,883,D,0
16825,707,465,D,0
16825,707,1059,B,1
16825,707,1197,B,1
16825,707,421,D,1
16825,707,516,A,0
16825,707,585,C,1
16825,707,402,C,1
16825,707,182,C,1
10406,1370,395,A,0
10406,1370,960,B,1
10406,1370,984,A,1
10406,1370,555,D,1
10406,1370,29,D,0
10406,1370,935,A,1
10406,1370,156,A,0
10406,1370,1132,D,0
10406,1370,764,A,1
10406,1370,698,C,1
10406,1370,1112,B,1
7553,654,273,B,0
7553,654,289,C,1
7553,654,588,A,1
7553,654,434,C,1
7553,654,1056,D,0
7553,654,372,C,1
7553,654,1119,A,1
7553,654,335,D,1
7553,654,421,B,1
7553,654,333,C,1
7553,654,250,B,1
7553,654,1174,D,1
19225,514,1092,D,1
19225,514,895,C,1
19225,514,538,A,1
19225,514,1015,A,1
19225,514,1,C,1
19225,514,241,B,1
19225,514,397,A,1
19225,514,548,C,1
19225,514,279,D,1
1250,646,1196,D,0
1250,646,1140,B,0
1250,646,187,B,1
1250,646,723,C,1
1250,646,816,B,0
1250,646,347,D,1
1250,646,141,A,1
1250,646,1089,A,0
1250,646,27,C,1
26773,1470,127,A,1
26773,1470,756,C,1
26773,1470,1,A,1
26773,1470,29,C,1
26773,1470,95,B,1
26773,1470,739,A,1
26773,1470,1195,C,0
26773,1470,856,C,1
26773,1470,603,D,0
26773,1470,1079,D,1
26773,1470,277,A,0
14145,266,114,D,1
14145,266,944,D,1
14145,266,896,C,1
14145,266,869,C,1
14145,266,92,A,1
14145,266,350,D,1
14145,266,601,B,1
14145,266,867,D,1
14145,266,659,B,1
28454,1151,476,D,1
28454,1151,323,D,1
28454,1151,674,B,1
28454,1151,36,A,1
28454,1151,1119,C,1
28454,1151,169,D,1
28454,1151,342,A,0
28454,1151,523,B,1
28454,1151,824,C,1
28454,1151,435,A,1
33221,123,303,D,1
33221,123,1048,D,1
33221,123,337,A,1
33221,123,777,A,1
33221,123,1044,A,1
33221,123,1161,A,1
33221,123,722,C,1
33221,123,678,D,1
33221,123,878,A,1
38026,946,954,D,1
38026,946,703,D,1
38026,946,972,C,1
38026,946,721,C,1
38026,946,1194,D,1
38026,946,770,B,1
38026,946,348,A,1
38026,946,92,C,1
38026,946,824,D,0
38026,946,238,B,1
40119,333,138,D,1
40119,333,340,C,0
40119,333,833,B,1
40119,333,9,B,1
40119,333,426,C,1
40119,333,166,B,1
40119,333,848,D,1
40119,333,543,D,0
40119,333,1105,D,1
40119,333,523,B,1
40119,333,707,C,1
40119,333,510,B,1
6526,87,1045,B,1
6526,87,310,C,1
6526,87,75,B,1
6526,87,271,B,0
6526,87,205,A,0
6526,87,50,B,0
6526,87,742,D,1
6526,87,620,C,1
6526,87,57,B,0
40705,445,980,C,1
40705,445,840,B,0
40705,445,701,C,1
40705,445,1037,B,1
40705,445,1139,A,0
40705,445,281,D,1
40705,445,53,A,1
40705,445,1189,A,1
40705,445,179,A,1
40705,445,363,D,1
40705,445,347,C,0
30238,678,458,B,1
30238,678,479,D,1
30238,678,275,B,0
30238,678,469,C,1
30238,678,95,B,1
30238,678,36,B,1
30238,678,31,A,1
30238,678,865,C,0
30238,678,266,D,0
30238,678,1178,A,1
30238,678,778,B,1
30238,678,513,C,1
10082,1087,973,D,1
10082,1087,620,D,1
10082,1087,1153,D,0
10082,1087,1132,A,1
10082,1087,1062,B,1
10082,1087,1100,B,1
10082,1087,59,D,1
10082,1087,74,C,1
10082,1087,796,B,1
27620,37,1078,C,1
27620,37,383,A,0
27620,37,633,D,0
27620,37,127,C,0
27620,37,13,A,1
27620,37,233,C,0
27620,37,438,A,1
27620,37,57,C,0
27620,37,248,D,1
27620,37,49,C,1
27620,37,739,B,0
20337,59,361,A,1
20337,59,430,D,1
20337,59,904,B,1
20337,59,829,B,1
20337,59,758,B,0
20337,59,1064,D,1
20337,59,1102,D,1
20337,59,654,C,1
20337,59,1192,D,1
20337,59,823,D,1
26010,623,490,C,0
26010,623,518,A,1
26010,623,235,C,0
26010,623,1044,A,0
26010,623,808,A,1
26010,623,779,A,0
26010,623,258,C,1
26010,623,220,D,0
26010,623,212,C,0
26010,623,623,C,0
27071,904,822,C,1
27071,904,465,B,1
27071,904,547,C,1
27071,904,1188,D,1
27071,904,346,A,1
27071,904,585,A,1
27071,904,118,C,0
27071,904,734,D,1
27071,904,853,A,1
27071,904,1082,D,1
27071,904,741,B,1
40971,990,739,D,0
40971,990,238,B,0
40971,990,796,A,1
40971,990,77,D,1
40971,990,1200,D,0
40971,990,544,A,1
40971,990,44,D,1
40971,990,855,C,1
40971,990,775,C,1
4940,360,491,A,1
4940,360,430,C,1
4940,360,239,B,1
4940,360,222,C,1
4940,360,614,C,1
4940,360,75,D,1
4940,360,290,A,1
4940,360,698,D,1
4940,360,70,D,1
4940,360,1080,D,1
4940,360,359,D,1
4940,360,514,D,1
7869,865,553,D,1
7869,865,869,B,1
7869,865,630,B,1
7869,865,395,D,1
7869,865,1132,C,1
7869,865,446,A,1
7869,865,268,B,1
7869,865,1038,D,0
7869,865,368,D,1
7869,865,1114,B,1
7869,865,554,C,1
20477,432,717,B,1
20477,432,1140,A,1
20477,432,991,A,1
20477,432,1029,B,1
20477,432,454,B,0
20477,432,1068,C,1
20477,432,962,D,1
20477,432,1097,A,1
20477,432,291,A,0
20477,432,545,B,1
20477,432,1185,D,1
24148,873,648,A,0
24148,873,15,A,1
24148,873,845,B,1
24148,873,386,D,1
24148,873,1184,A,1
24148,873,387,D,0
24148,873,628,D,1
24148,873,440,D,0
24148,873,187,C,0
36054,1381,148,A,1
36054,1381,518,C,1
36054,1381,369,D,0
36054,1381,368,C,1
36054,1381,447,C,0
36054,1381,976,D,1
36054,1381,116,D,1
36054,1381,1137,C,1
36054,1381,942,C,1
5218,1406,578,B,1
5218,1406,806,C,1
5218,1406,1030,C,1
5218,1406,807,A,1
5218,1406,430,D,0
5218,1406,714,B,1
5218,1406,1179,B,1
5218,1406,558,B,1
5218,1406,165,C,1
5218,1406,356,C,1
5218,1406,352,B,1
41287,284,576,D,1
41287,284,1129,B,1
41287,284,176,C,1
41287,284,1018,A,0
41287,284,610,A,1
41287,284,306,A,0
41287,284,1124,B,1
41287,284,51,A,1
41287,284,556,C,1
41287,284,799,C,1
28837,1252,1179,D,1
28837,1252,895,C,1
28837,1252,1051,D,1
28837,1252,13,A,1
28837,1252,133,C,0
28837,1252,1059,B,1
28837,1252,755,A,1
28837,1252,1,A,0
28837,1252,723,D,1
2847,173,887,D,1
2847,173,367,D,1
2847,173,693,D,1
2847,173,501,B,1
2847,173,411,B,1
2847,173,623,C,0
2847,173,283,C,0
2847,173,928,B,1
2847,173,1092,D,1
2847,173,1018,B,0
2847,173,1026,C,1
2847,173,1062,B,1
29060,555,1124,A,0
29060,555,56,C,0
29060,555,601,B,1
29060,555,235,A,0
29060,555,1117,C,1
29060,555,1043,D,0
29060,555,614,D,1
29060,555,916,A,1
29060,555,620,D,1
31126,1170,226,C,1
31126,1170,514,A,1
31126,1170,860,D,1
31126,1170,1014,D,1
31126,1170,367,A,1
31126,1170,986,C,1
31126,1170,1101,B,0
31126,1170,1093,B,0
31126,1170,983,A,0
37698,781,587,A,1
37698,781,473,B,1
37698,781,1066,B,1
37698,781,983,C,1
37698,781,992,A,1
37698,781,441,A,1
37698,781,596,D,0
37698,781,85,B,1
37698,781,313,D,1
37698,781,1099,D,0
37698,781,986,D,1
37698,781,226,C,0
37166,1190,693,C,1
37166,1190,744,B,1
37166,1190,27,A,1
37166,1190,349,D,1
37166,1190,896,D,0
37166,1190,666,A,1
37166,1190,845,C,0
37166,1190,409,A,1
37166,1190,1076,D,1
37166,1190,1135,D,1
37166,1190,671,C,1
37166,1190,1158,A,1
20019,776,186,B,1
20019,776,938,A,1
20019,776,997,B,1
20019,776,510,A,1
20019,776,428,B,1
20019,776,460,D,1
20019,776,170,A,1
20019,776,179,A,1
20019,776,2,D,1
20019,776,891,A,1
23823,590,1036,C,0
23823,590,495,B,1
23823,590,931,C,0
23823,590,902,B,1
23823,590,292,A,1
23823,590,683,C,1
23823,590,429,C,1
23823,590,964,B,1
23823,590,97,C,0
41161,823,1152,A,0
41161,823,97,D,0
41161,823,191,C,1
41161,823,1079,B,1
41161,823,860,A,1
41161,823,245,A,1
41161,823,51,A,1
41161,823,1099,B,1
41161,823,1085,B,1
23597,280,422,C,1
23597,280,106,D,0
23597,280,107,B,1
23597,280,174,C,1
23597,280,498,C,1
23597,280,152,B,1
23597,280,737,B,0
23597,280,112,B,1
23597,280,247,D,1
23597,280,1,C,1
23597,280,288,A,1
23597,280,991,C,1
36238,1228,376,A,1
36238,1228,221,A,1
36238,1228,349,D,1
36238,1228,753,C,1
36238,1228,169,C,1
36238,1228,908,A,1
36238,1228,877,C,1
36238,1228,48,B,0
36238,1228,762,D,1
36238,1228,260,C,1
36238,1228,1052,C,0
36238,1228,389,D,1
29717,955,1075,B,1
29717,955,833,A,1
29717,955,357,C,0
29717,955,123,A,1
29717,955,73,B,1
29717,955,1034,A,1
29717,955,383,B,1
29717,955,49,B,0
29717,955,669,B,0
32279,1466,1165,B,0
32279,1466,639,D,1
32279,1466,830,A,1
32279,1466,809,D,0
32279,1466,1003,B,0
32279,1466,290,B,1
32279,1466,181,B,1
32279,1466,148,B,1
32279,1466,711,D,1
20315,498,275,B,1
20315,498,206,B,1
20315,498,47,D,1
20315,498,440,A,1
20315,498,357,A,0
20315,498,490,C,0
20315,498,131,A,0
20315,498,10,D,1
20315,498,748,B,1
20315,498,770,D,1
12205,272,107,A,1
12205,272,690,B,1
12205,272,614,C,1
12205,272,25,A,1
12205,272,988,C,0
12205,272,1175,C,0
12205,272,346,C,0
12205,272,993,D,0
12205,272,1151,D,1
12205,272,1142,D,1
12205,272,711,D,1
12205,272,732,C,1
7348,890,212,B,1
7348,890,1117,B,1
7348,890,719,C,0
7348,890,1050,C,0
7348,890,860,A,1
7348,890,32,A,1
7348,890,828,D,0
7348,890,80,A,1
7348,890,1022,C,1
16380,375,450,C,1
16380,375,536,A,1
16380,375,818,C,1
16380,375,662,B,1
16380,375,1176,C,0
16380,375,704,A,1
16380,375,981,D,0
16380,375,1113,D,1
16380,375,52,B,1
5162,1329,917,C,1
5162,1329,691,D,1
5162,1329,603,A,1
5162,1329,1006,C,1
5162,1329,316,A,1
5162,1329,884,C,1
5162,1329,705,D,0
5162,1329,1049,C,1
5162,1329,795,A,1
5162,1329,634,D,0
5162,1329,191,C,1
5162,1329,121,D,0
31348,556,1180,D,1
31348,556,121,B,1
31348,556,981,B,0
31348,556,420,C,0
31348,556,733,B,1
31348,556,368,B,1
31348,556,284,D,1
31348,556,73,C,1
31348,556,1047,D,0
31348,556,705,A,1
31348,556,1067,D,1
38640,267,1057,B,0
38640,267,325,B,1
38640,267,301,B,1
38640,267,550,A,1
38640,267,219,D,0
38640,267,85,C,1
38640,267,755,D,1
38640,267,903,A,0
38640,267,216,A,1
38640,267,239,D,1
38640,267,1040,A,1
38640,267,791,B,1
19198,1010,48,D,0
19198,1010,668,C,1
19198,1010,353,A,1
19198,1010,724,A,1
19198,1010,1078,B,1
19198,1010,158,B,1
19198,1010,468,C,0
19198,1010,79,A,0
19198,1010,220,C,1
19198,1010,1064,B,1
28156,832,1022,A,0
28156,832,408,D,1
28156,832,950,C,1
28156,832,389,C,0
28156,832,664,B,1
28156,832,174,B,1
28156,832,323,A,1
28156,832,667,A,0
28156,832,1089,B,1
28156,832,914,D,1
28156,832,121,C,1
28156,832,1067,B,1
36569,1408,633,C,1
36569,1408,63,B,1
36569,1408,473,C,1
36569,1408,1140,D,1
36569,1408,558,C,1
36569,1408,11,B,1
36569,1408,34,C,1
36569,1408,412,C,1
36569,1408,874,A,1
36569,1408,81,B,1
12732,1078,605,D,0
12732,1078,1110,A,0
12732,1078,126,D,1
12732,1078,821,C,1
12732,1078,368,B,1
12732,1078,1156,A,0
12732,1078,413,A,0
12732,1078,251,B,1
12732,1078,911,A,0
12732,1078,1194,C,1
17844,442,614,B,1
17844,442,592,B,0
17844,442,309,B,1
17844,442,568,A,1
17844,442,1120,A,1
17844,442,648,C,1
17844,442,314,A,1
17844,442,704,B,1
17844,442,61,D,1
17844,442,525,A,1
41170,1482,222,C,1
41170,1482,283,D,1
41170,1482,69,D,1
41170,1482,1072,B,1
41170,1482,198,D,1
41170,1482,878,B,1
41170,1482,942,B,1
41170,1482,969,C,1
41170,1482,396,A,0
41170,1482,902,D,0
654,619,335,D,1
654,619,163,B,1
654,619,271,B,1
654,619,979,D,1
654,619,784,D,1
654,619,1068,C,0
654,619,221,B,1
654,619,160,B,0
654,619,714,C,0
654,619,1162,A,1
2008,798,556,D,1
2008,798,86,C,0
2008,798,324,A,1
2008,798,311,D,1
2008,798,137,A,1
2008,798,859,D,1
2008,798,109,A,1
2008,798,882,B,1
2008,798,784,C,1
2008,798,662,B,1
2008,798,248,B,1
2008,798,680,B,0
32335,962,654,B,0
32335,962,687,C,1
32335,962,787,B,1
32335,962,1063,D,1
32335,962,493,C,0
32335,962,17,D,1
32335,962,764,B,0
32335,962,507,D,1
32335,962,259,D,1
8683,452,882,A,1
8683,452,826,C,1
8683,452,916,B,0
8683,452,160,A,0
8683,452,394,C,0
8683,452,782,D,1
8683,452,840,A,1
8683,452,917,B,0
8683,452,532,A,1
37953,367,37,A,1
37953,367,410,B,1
37953,367,377,C,1
37953,367,1168,C,0
37953,367,777,B,1
37953,367,1107,C,0
37953,367,1020,A,1
37953,367,788,D,1
37953,367,769,D,1
28637,512,1058,A,0
28637,512,341,A,1
28637,512,549,A,1
28637,512,898,C,1
28637,512,1155,B,1
28637,512,123,B,0
28637,512,184,A,1
28637,512,739,A,1
28637,512,283,B,1
28637,512,62,B,0
22960,1315,916,B,0
22960,1315,554,D,1
22960,1315,92,D,1
22960,1315,634,D,0
22960,1315,365,D,1
22960,1315,631,A,1
22960,1315,1092,C,0
22960,1315,1147,A,1
22960,1315,173,A,1
22960,1315,254,D,1
22960,1315,986,D,1
22960,1315,1034,A,1
22098,267,1057,A,1
22098,267,325,D,0
22098,267,301,B,1
22098,267,550,D,1
22098,267,219,C,1
22098,267,85,C,1
22098,267,755,A,1
22098,267,903,B,0
22098,267,216,C,1
22098,267,239,D,1
22098,267,1040,B,1
22098,267,791,A,0
13159,1166,473,B,1
13159,1166,645,D,1
13159,1166,1198,A,0
13159,1166,592,A,0
13159,1166,243,B,0
13159,1166,948,B,0
13159,1166,1113,A,1
13159,1166,579,C,0
13159,1166,552,A,1
13159,1166,506,D,1
13159,1166,17,A,1
3680,824,665,B,1
3680,824,921,B,1
3680,824,982,D,1
3680,824,504,C,1
3680,824,1052,A,1
3680,824,794,C,1
3680,824,855,A,1
3680,824,23,C,1
3680,824,590,D,1
3680,824,1159,A,1
3680,824,935,C,1
7369,531,93,C,1
7369,531,1010,A,1
7369,531,170,D,0
7369,531,231,B,1
7369,531,478,B,1
7369,531,600,B,1
7369,531,59,D,1
7369,531,1069,D,1
7369,531,1108,D,1
7369,531,275,D,1
7369,531,1163,A,1
7369,531,78,C,0
22329,605,1019,B,0
22329,605,875,A,1
22329,605,493,C,1
22329,605,600,D,1
22329,605,50,C,1
22329,605,994,B,1
22329,605,1082,B,0
22329,605,720,B,0
22329,605,815,A,1
22329,605,215,D,1
22329,605,1164,B,1
22329,605,985,A,1
38747,498,275,A,1
38747,498,206,B,1
38747,498,47,C,0
38747,498,440,C,1
38747,498,357,A,1
38747,498,490,B,0
38747,498,131,D,1
38747,498,10,D,1
38747,498,748,C,1
38747,498,770,B,1
31491,785,1018,D,0
31491,785,40,A,1
31491,785,210,D,1
31491,785,596,D,1
31491,785,409,C,1
31491,785,1103,C,0
31491,785,1059,D,1
31491,785,852,B,1
31491,785,544,B,1
26805,1179,566,C,1
26805,1179,786,C,0
26805,1179,579,A,1
26805,1179,901,A,1
26805,1179,346,D,1
26805,1179,853,B,1
26805,1179,947,B,1
26805,1179,876,A,1
26805,1179,513,D,1
26805,1179,746,A,1
26805,1179,309,A,0
26805,1179,125,C,1
1909,1085,933,D,0
1909,1085,542,D,0
1909,1085,825,B,1
1909,1085,921,C,0
1909,1085,867,B,1
1909,1085,655,A,1
1909,1085,919,D,0
1909,1085,956,A,1
1909,1085,1138,A,1
10546,660,147,D,1
10546,660,778,D,1
10546,660,288,D,1
10546,660,53,A,1
10546,660,855,B,0
10546,660,752,B,0
10546,660,619,D,0
10546,660,1045,D,1
10546,660,793,A,1
14256,955,1075,D,1
14256,955,833,D,0
14256,955,357,A,1
14256,955,123,D,0
14256,955,73,D,1
14256,955,1034,D,1
14256,955,383,C,0
14256,955,49,A,1
14256,955,669,B,0
5093,1131,48,B,1
5093,1131,14,A,0
5093,1131,1084,A,1
5093,1131,228,C,1
5093,1131,1064,B,1
5093,1131,432,A,1
5093,1131,433,B,1
5093,1131,752,D,1
5093,1131,33,A,1
6439,441,193,D,1
6439,441,540,B,1
6439,441,1164,D,1
6439,441,341,B,1
6439,441,1048,C,0
6439,441,539,B,0
6439,441,9,A,1
6439,441,538,B,1
6439,441,760,C,0
6439,441,322,C,1
40223,1297,651,D,1
40223,1297,848,C,0
40223,1297,546,C,1
40223,1297,431,D,0
40223,1297,1013,C,1
40223,1297,1068,B,0
40223,1297,125,B,1
40223,1297,580,D,0
40223,1297,234,B,0
40223,1297,860,B,1
40223,1297,314,C,1
40223,1297,1102,A,1
30359,1459,1047,A,1
30359,1459,603,B,1
30359,1459,45,C,1
30359,1459,23,B,1
30359,1459,788,C,0
30359,1459,327,B,0
30359,1459,784,C,1
30359,1459,442,B,0
30359,1459,1118,C,1
30359,1459,606,C,1
30359,1459,348,C,1
37410,163,515,B,1
37410,163,228,A,1
37410,163,1064,B,1
37410,163,767,B,0
37410,163,907,A,1
37410,163,174,B,1
37410,163,279,C,1
37410,163,153,B,1
37410,163,548,C,1
37410,163,284,B,1
37410,163,1070,C,1
37410,163,333,C,0
16503,1068,470,D,1
16503,1068,1021,A,1
16503,1068,90,B,0
16503,1068,463,A,0
16503,1068,1128,B,1
16503,1068,856,D,1
16503,1068,321,C,1
16503,1068,265,B,0
16503,1068,624,B,0
16503,1068,421,C,0
11494,1462,1015,D,0
11494,1462,46,B,0
11494,1462,98,C,0
11494,1462,220,B,1
11494,1462,1150,C,0
11494,1462,1064,D,1
11494,1462,43,B,1
11494,1462,202,B,1
11494,1462,1081,D,1
11494,1462,209,B,0
11494,1462,412,B,1
11494,1462,844,B,1
1796,898,1041,B,1
1796,898,781,D,1
1796,898,44,D,1
1796,898,335,B,1
1796,898,870,C,1
1796,898,536,C,1
1796,898,980,C,1
1796,898,265,C,1
1796,898,323,C,0
1796,898,795,B,1
1796,898,994,B,1
1796,898,816,C,1
5990,1467,793,B,0
5990,1467,964,B,1
5990,1467,259,C,1
5990,1467,777,D,1
5990,1467,785,B,1
5990,1467,107,A,0
5990,1467,206,C,1
5990,1467,956,B,1
5990,1467,1035,B,1
4578,687,831,C,0
4578,687,502,D,1
4578,687,576,C,1
4578,687,1154,A,0
4578,687,552,B,1
4578,687,774,A,1
4578,687,321,B,1
4578,687,544,D,1
4578,687,865,D,1
4578,687,961,D,1
4578,687,297,B,1
28600,1285,71,B,0
28600,1285,414,C,1
28600,1285,156,D,1
28600,1285,332,D,0
28600,1285,42,C,1
28600,1285,628,C,1
28600,1285,924,A,1
28600,1285,104,B,1
28600,1285,153,B,1
28600,1285,756,A,1
8935,728,911,B,1
8935,728,398,D,1
8935,728,596,C,1
8935,728,356,B,0
8935,728,1094,A,1
8935,728,98,C,1
8935,728,434,D,1
8935,728,219,B,1
8935,728,593,C,1
27745,1325,1122,D,0
27745,1325,166,B,0
27745,1325,93,B,0
27745,1325,168,A,0
27745,1325,755,B,1
27745,1325,728,C,0
27745,1325,1175,D,1
27745,1325,876,D,1
27745,1325,713,D,1
27745,1325,1160,C,0
27745,1325,866,D,1
40023,471,882,A,1
40023,471,1,D,1
40023,471,973,B,1
40023,471,241,C,1
40023,471,580,A,1
40023,471,902,A,1
40023,471,254,C,1
40023,471,97,C,1
40023,471,69,A,1
20886,1277,902,B,1
20886,1277,448,B,1
20886,1277,3,A,1
20886,1277,1055,C,1
20886,1277,1147,B,1
20886,1277,25,A,0
20886,1277,1143,C,0
20886,1277,407,B,1
20886,1277,221,B,1
20886,1277,170,D,1
20886,1277,236,A,1
13018,1265,874,C,1
13018,1265,1006,A,1
13018,1265,437,A,1
13018,1265,48,A,1
13018,1265,1000,D,1
13018,1265,715,C,0
13018,1265,869,C,1
13018,1265,139,D,0
13018,1265,53,B,1
13018,1265,426,B,0
2423,915,869,D,1
2423,915,572,B,0
2423,915,1167,D,1
2423,915,965,A,1
2423,915,696,B,1
2423,915,45,B,1
2423,915,898,C,1
2423,915,829,A,1
2423,915,963,C,0
2423,915,328,B,1
2423,915,763,D,1
2423,915,135,A,1
11198,512,1058,D,1
11198,512,341,A,1
11198,512,549,D,1
11198,512,898,A,1
11198,512,1155,D,0
11198,512,123,B,1
11198,512,184,B,1
11198,512,739,A,1
11198,512,283,D,1
11198,512,62,B,1
2064,345,782,A,1
2064,345,136,C,1
2064,345,983,C,1
2064,345,540,A,1
2064,345,220,A,1
2064,345,738,D,1
2064,345,673,D,1
2064,345,633,B,1
2064,345,982,C,0
2064,345,436,C,1
2064,345,1134,D,1
4905,392,1060,A,1
4905,392,161,A,1
4905,392,770,D,1
4905,392,219,D,0
4905,392,400,C,1
4905,392,875,A,1
4905,392,1166,A,0
4905,392,1194,B,0
4905,392,96,C,0
4905,392,743,D,1
4905,392,16,B,0
1322,1479,549,A,0
1322,1479,881,B,1
1322,1479,192,C,0
1322,1479,554,C,1
1322,1479,269,A,0
1322,1479,7,C,0
1322,1479,270,A,1
