FreeLance_ID,St_ID,Platform,Payment,Duration,Date,Job_Description,Tools
24321,25718,PeoplePerHour,202.35,4,11/22/2022,Statistical data analysis,Power BI
24322,25719,Upwork,129.81,5,6/12/2024,Bug fixing and testing,Tableau
24323,25720,PeoplePerHour,39.74,7,8/18/2021,Automated report building,Excel
24324,25722,Fiverr,58.66,6,1/26/2024,Dashboard in Power BI,JavaScript
24325,25723,Freelancer,215.1,5,5/29/2021,Data analysis with Python,C++
24326,25725,Toptal,274.19,3,10/27/2023,Machine learning script,JavaScript
24327,25727,Toptal,81.76,5,2/15/2021,Machine learning script,Excel
24328,25728,PeoplePerHour,74.02,6,5/1/2023,Machine learning script,Tableau
24329,25730,Freelancer,243.15,5,9/13/2021,Data visualization project,Tableau
24330,25731,PeoplePerHour,34.11,5,11/5/2024,Bug fixing and testing,JavaScript
24331,25732,Toptal,257.94,5,11/2/2023,Backend API development,SQL
24332,25733,PeoplePerHour,170.55,4,3/26/2023,Dashboard in Power BI,R
24333,25736,Fiverr,181.88,5,11/7/2023,Data visualization project,C++
24334,25737,Upwork,109.8,5,4/6/2020,Statistical data analysis,Python
24335,25739,Fiverr,4.12,5,10/13/2023,Bug fixing and testing,C++
24336,25740,Upwork,168.04,7,1/16/2023,Bug fixing and testing,SQL
24337,25741,Upwork,62.1,7,9/21/2024,Data visualization project,Power BI
24338,25742,Upwork,33.81,7,8/14/2024,Machine learning script,SQL
24339,25743,Freelancer,108.84,3,6/18/2020,Data visualization project,Tableau
24340,25745,PeoplePerHour,85.12,7,3/11/2024,Backend API development,C++
24341,25746,Freelancer,191.9,3,1/4/2023,Backend API development,SQL
24342,25747,Freelancer,141.49,3,4/9/2022,ETL pipeline creation,Tableau
24343,25748,Freelancer,289.22,5,9/15/2023,Statistical data analysis,Tableau
24344,25749,PeoplePerHour,165.28,5,1/9/2021,Web scraping service,Power BI
24345,25751,Fiverr,42.41,4,4/19/2023,Automated report building,SQL
24346,25752,Freelancer,201.36,4,3/1/2020,Data analysis with Python,Python
24347,25753,Freelancer,167.2,7,7/22/2022,Data visualization project,Excel
24348,25754,PeoplePerHour,2.7,6,12/21/2020,Statistical data analysis,Excel
24349,25755,Freelancer,222.08,7,8/25/2023,Data analysis with Python,SQL
24350,25756,PeoplePerHour,175.22,5,2/24/2023,Data visualization project,Excel
24351,25758,PeoplePerHour,13.23,5,11/16/2022,Dashboard in Power BI,R
24352,25759,Freelancer,202.04,5,1/1/2022,ETL pipeline creation,R
24353,25760,Freelancer,27.8,4,7/5/2023,Backend API development,JavaScript
24354,25762,Upwork,170.56,3,5/7/2021,Bug fixing and testing,Python
24355,25763,Toptal,12.91,4,12/6/2020,Web scraping service,Python
24356,25764,Fiverr,232.25,5,12/31/2023,Backend API development,JavaScript
24357,25765,PeoplePerHour,288.88,7,8/27/2023,Backend API development,JavaScript
24358,25766,Toptal,91.32,7,4/26/2024,Web scraping service,Python
24359,25767,Fiverr,228.3,7,3/31/2020,Data visualization project,SQL
24360,25768,Freelancer,58.23,3,1/1/2024,Data analysis with Python,JavaScript
24361,25769,PeoplePerHour,158.45,6,2/23/2021,Backend API development,Python
24362,25770,Toptal,268.48,3,3/5/2022,Automated report building,Excel
24363,25771,Toptal,153.78,6,5/21/2022,Data analysis with Python,C++
24364,25772,Toptal,9.42,4,6/7/2021,Machine learning script,C++
24365,25773,Fiverr,280.96,5,10/29/2024,Dashboard in Power BI,C++
24366,25774,Toptal,7.77,4,10/11/2020,Statistical data analysis,Power BI
24367,25775,Toptal,258.83,4,9/25/2023,Dashboard in Power BI,R
24368,25777,Fiverr,124.43,3,8/29/2024,Backend API development,Tableau
24369,25778,PeoplePerHour,198.6,6,12/22/2020,Data visualization project,Python
24370,25779,PeoplePerHour,64.43,3,5/24/2023,ETL pipeline creation,SQL
24371,25780,PeoplePerHour,105.3,4,11/26/2024,ETL pipeline creation,R
24372,25781,Upwork,209.51,3,9/27/2020,Bug fixing and testing,Excel
24373,25782,Fiverr,58.89,5,4/28/2023,Automated report building,R
24374,25783,Freelancer,202.91,4,4/18/2021,Dashboard in Power BI,SQL
24375,25784,Upwork,141.36,5,4/13/2021,Automated report building,JavaScript
24376,25786,Fiverr,154.95,5,9/20/2021,Data visualization project,Python
24377,25788,Freelancer,215.44,7,9/23/2020,Bug fixing and testing,JavaScript
24378,25789,Toptal,143.99,3,9/20/2023,Machine learning script,Excel
24379,25790,Upwork,167.17,4,1/26/2023,ETL pipeline creation,R
24380,25791,Fiverr,241.77,4,11/30/2020,Web scraping service,Power BI
24381,25792,Freelancer,164.19,5,9/5/2024,Bug fixing and testing,R
24382,25793,Upwork,255.66,4,11/8/2021,Machine learning script,SQL
24383,25795,Toptal,107.6,6,4/23/2023,Automated report building,Tableau
24384,25797,PeoplePerHour,87.87,5,9/26/2021,Statistical data analysis,Power BI
24385,25798,PeoplePerHour,258.19,3,11/23/2024,Backend API development,Python
24386,25800,Toptal,205.34,3,11/5/2021,Automated report building,Tableau
24387,25801,Fiverr,296.82,4,11/24/2021,Automated report building,Excel
24388,25802,PeoplePerHour,134.41,7,1/1/2021,Dashboard in Power BI,R
24389,25803,Upwork,249.53,4,12/29/2020,Data analysis with Python,Excel
24390,25804,Fiverr,96.16,5,3/25/2022,Dashboard in Power BI,SQL
24391,25805,Upwork,159.46,3,5/6/2022,Backend API development,JavaScript
24392,25806,Upwork,43.29,3,12/21/2023,Statistical data analysis,Python
24393,25807,Toptal,236.39,7,9/6/2021,Web scraping service,Power BI
24394,25808,Freelancer,262.94,4,7/5/2023,Bug fixing and testing,JavaScript
24395,25809,PeoplePerHour,164.23,7,1/13/2024,ETL pipeline creation,Python
24396,25810,Freelancer,278.85,6,1/20/2024,Statistical data analysis,Tableau
24397,25811,Fiverr,110.8,3,12/18/2022,Dashboard in Power BI,Python
24398,25812,Freelancer,15.12,6,7/18/2023,Automated report building,Excel
24399,25814,PeoplePerHour,278.55,6,9/25/2021,ETL pipeline creation,Power BI
24400,25815,PeoplePerHour,8.66,5,9/13/2023,Bug fixing and testing,Python
24401,25816,Upwork,125.45,3,4/7/2020,Automated report building,SQL
24402,25819,Freelancer,262.37,4,10/19/2020,Data visualization project,R
24403,25821,PeoplePerHour,228.66,4,9/23/2023,ETL pipeline creation,JavaScript
24404,25823,Fiverr,247.94,6,7/6/2023,Data visualization project,JavaScript
24405,25824,PeoplePerHour,69.46,7,6/19/2021,Web scraping service,Excel
24406,25825,PeoplePerHour,41.82,7,7/6/2022,Data analysis with Python,Tableau
24407,25826,Fiverr,204.86,5,3/8/2023,Bug fixing and testing,Excel
24408,25827,Toptal,7.56,3,6/26/2022,Web scraping service,R
24409,25829,Toptal,265.37,3,6/24/2020,Machine learning script,SQL
24410,25830,Fiverr,88.86,6,7/19/2024,Dashboard in Power BI,Excel
24411,25834,PeoplePerHour,181.95,3,12/20/2023,Web scraping service,SQL
24412,25835,Freelancer,7.77,3,4/22/2022,ETL pipeline creation,Power BI
24413,25836,Fiverr,30.18,3,11/24/2020,ETL pipeline creation,SQL
24414,25837,Toptal,67.23,6,12/11/2020,ETL pipeline creation,R
24415,25838,PeoplePerHour,219.08,6,3/5/2020,Bug fixing and testing,C++
24416,25839,PeoplePerHour,118.3,4,11/10/2023,Backend API development,SQL
24417,25840,Fiverr,141.42,4,10/25/2020,ETL pipeline creation,JavaScript
24418,25841,Upwork,269.75,5,10/19/2021,Automated report building,Tableau
24419,25842,Freelancer,167.24,6,4/6/2022,ETL pipeline creation,Power BI
24420,25843,PeoplePerHour,61.39,4,7/9/2024,Machine learning script,Tableau
24421,25844,Freelancer,190.28,3,4/3/2020,Bug fixing and testing,JavaScript
24422,25845,Toptal,205.95,5,3/3/2020,Dashboard in Power BI,Excel
24423,25846,Upwork,54.68,7,8/25/2024,Bug fixing and testing,Excel
24424,25848,Upwork,70.04,3,10/7/2021,Statistical data analysis,C++
24425,25849,Fiverr,49.3,3,11/4/2022,Dashboard in Power BI,Tableau
24426,25850,Fiverr,103.12,4,7/23/2021,Data analysis with Python,C++
24427,25851,Fiverr,121.78,7,11/19/2023,Web scraping service,SQL
24428,25852,Freelancer,142.19,6,12/24/2024,ETL pipeline creation,C++
24429,25853,PeoplePerHour,1.77,4,6/16/2023,Data analysis with Python,C++
24430,25854,Freelancer,15.88,5,8/22/2021,Web scraping service,JavaScript
24431,25855,Toptal,101.63,7,8/10/2024,Web scraping service,SQL
24432,25856,Toptal,268.96,7,8/7/2022,Statistical data analysis,Python
24433,25857,Freelancer,143.87,3,7/29/2023,Statistical data analysis,JavaScript
24434,25858,Freelancer,155.33,3,7/7/2024,Data visualization project,JavaScript
24435,25859,Toptal,260.98,3,10/30/2023,Dashboard in Power BI,SQL
24436,25860,Toptal,73.26,7,2/13/2022,Statistical data analysis,JavaScript
24437,25861,Fiverr,71.53,4,1/3/2021,Bug fixing and testing,JavaScript
24438,25862,Toptal,220.21,3,2/20/2023,Web scraping service,Tableau
24439,25863,Freelancer,67.73,5,8/3/2020,Automated report building,JavaScript
24440,25864,PeoplePerHour,153.4,6,3/15/2022,Statistical data analysis,JavaScript
24441,25865,Freelancer,111.17,5,4/29/2024,Bug fixing and testing,Power BI
24442,25866,Toptal,14.89,7,1/12/2020,Machine learning script,SQL
24443,25867,Upwork,92.12,3,7/2/2024,Dashboard in Power BI,JavaScript
24444,25868,Toptal,152.45,6,5/30/2021,Web scraping service,SQL
24445,25869,Toptal,102.73,6,7/4/2022,Web scraping service,JavaScript
24446,25870,Freelancer,276.47,4,2/29/2020,ETL pipeline creation,R
24447,25871,PeoplePerHour,153.44,3,10/31/2022,ETL pipeline creation,Excel
24448,25872,PeoplePerHour,128.37,6,9/20/2023,ETL pipeline creation,Power BI
24449,25873,Toptal,289.32,4,4/20/2021,Dashboard in Power BI,R
24450,25876,PeoplePerHour,187.8,6,10/6/2023,Data analysis with Python,Excel
24451,25877,Fiverr,244.16,4,7/11/2020,ETL pipeline creation,Power BI
24452,25878,Fiverr,146.99,4,10/13/2022,Data visualization project,Power BI
24453,25879,Upwork,197.57,6,11/2/2023,ETL pipeline creation,Excel
24454,25880,Upwork,253.51,7,6/8/2020,ETL pipeline creation,Python
24455,25881,Upwork,267.77,6,8/10/2023,Data visualization project,Excel
24456,25882,Freelancer,237.16,5,11/25/2021,Automated report building,Power BI
24457,25883,Toptal,16.48,7,6/15/2023,Dashboard in Power BI,C++
24458,25884,Freelancer,197.76,6,12/15/2023,Statistical data analysis,JavaScript
24459,25885,Freelancer,208.65,6,1/18/2021,Backend API development,SQL
24460,25886,Fiverr,160.41,3,12/19/2022,Data analysis with Python,JavaScript
24461,25887,Toptal,28.62,5,7/7/2021,Automated report building,Tableau
24462,25888,Toptal,115.61,6,12/15/2024,Statistical data analysis,JavaScript
24463,25889,PeoplePerHour,15.33,6,11/13/2020,Automated report building,R
24464,25891,Upwork,96.52,6,6/28/2021,ETL pipeline creation,R
24465,25892,PeoplePerHour,218.72,3,10/7/2024,Dashboard in Power BI,SQL
24466,25893,Upwork,292.23,6,9/15/2024,Bug fixing and testing,SQL
24467,25894,Fiverr,127.09,5,3/2/2023,Backend API development,Power BI
24468,25895,Fiverr,76.91,5,2/6/2021,Backend API development,Python
24469,25896,Toptal,227.13,3,12/25/2024,Web scraping service,Python
24470,25897,Fiverr,23,7,6/8/2023,Bug fixing and testing,C++
24471,25898,Freelancer,124.96,3,11/17/2022,Automated report building,Excel
24472,25899,PeoplePerHour,243.87,7,11/23/2021,Statistical data analysis,Tableau
24473,25900,Fiverr,192.3,5,9/10/2024,Backend API development,R
24474,25901,Fiverr,81.33,5,7/11/2022,Backend API development,SQL
24475,25902,PeoplePerHour,290.17,3,2/15/2022,Web scraping service,R
24476,25903,Upwork,48.99,3,9/4/2021,Automated report building,Power BI
24477,25904,Fiverr,103.61,4,6/16/2021,Statistical data analysis,Power BI
24478,25905,Upwork,57.53,5,6/6/2024,Machine learning script,Tableau
24479,25906,PeoplePerHour,67.26,4,1/15/2020,Statistical data analysis,Excel
24480,25908,Freelancer,120.85,7,2/4/2023,Data visualization project,Python
24481,25909,PeoplePerHour,284.45,3,5/13/2023,Web scraping service,Tableau
24482,25910,Toptal,37.3,6,7/30/2020,Data analysis with Python,SQL
24483,25911,PeoplePerHour,172.16,3,2/13/2022,Data visualization project,Python
24484,25912,Fiverr,167.77,4,3/19/2021,Backend API development,Power BI
24485,25913,PeoplePerHour,202.19,6,1/9/2021,Bug fixing and testing,Python
24486,25914,PeoplePerHour,115.17,6,10/27/2022,Web scraping service,SQL
24487,25915,Upwork,19.09,5,10/12/2023,Backend API development,Power BI
24488,25916,Freelancer,228.25,7,1/18/2024,Data visualization project,R
24489,25917,Freelancer,200.69,6,12/19/2022,ETL pipeline creation,SQL
24490,25920,PeoplePerHour,90.97,4,1/21/2021,Web scraping service,R
24491,25921,Fiverr,5.03,7,5/19/2023,Bug fixing and testing,JavaScript
24492,25922,Toptal,24.11,4,10/18/2024,Backend API development,Power BI
24493,25923,Fiverr,169.69,7,1/18/2021,Automated report building,Python
24494,25924,Fiverr,288.9,3,10/31/2020,Statistical data analysis,SQL
24495,25925,Freelancer,196.85,6,12/3/2024,Bug fixing and testing,Python
24496,25926,Freelancer,222.59,4,11/26/2023,Data analysis with Python,Excel
24497,25927,Toptal,48.94,7,9/29/2020,Data analysis with Python,JavaScript
24498,25928,Fiverr,87,4,10/1/2024,ETL pipeline creation,C++
24499,25929,Toptal,281.31,6,11/11/2021,Web scraping service,Tableau
24500,25930,Fiverr,170.87,7,6/23/2021,Statistical data analysis,JavaScript
24501,25931,PeoplePerHour,174.87,3,4/11/2022,Data visualization project,SQL
24502,25932,PeoplePerHour,60.6,5,11/24/2023,Web scraping service,SQL
24503,25933,PeoplePerHour,90.31,7,1/29/2020,Dashboard in Power BI,Python
24504,25934,Upwork,60.36,3,6/2/2020,Bug fixing and testing,Python
24505,25936,Toptal,93.86,6,3/6/2020,Dashboard in Power BI,C++
24506,25937,Upwork,146.14,7,8/17/2020,Automated report building,C++
24507,25938,PeoplePerHour,8.1,4,1/7/2020,Bug fixing and testing,Python
24508,25939,PeoplePerHour,54.29,7,6/25/2024,Automated report building,C++
24509,25940,Freelancer,178.53,3,10/4/2021,Bug fixing and testing,Tableau
24510,25941,Fiverr,80.86,5,3/14/2022,Bug fixing and testing,Tableau
24511,25942,Toptal,17.82,5,2/21/2020,Data visualization project,Python
24512,25943,PeoplePerHour,122.45,3,2/25/2024,Web scraping service,Tableau
24513,25944,Freelancer,61.5,4,5/11/2020,Web scraping service,Tableau
24514,25945,Upwork,177.6,4,3/28/2021,Bug fixing and testing,Python
24515,25946,Freelancer,23.03,5,6/2/2021,Statistical data analysis,Power BI
24516,25947,PeoplePerHour,242.14,6,9/21/2022,Data visualization project,SQL
24517,25948,Fiverr,143.31,3,11/27/2020,Machine learning script,SQL
24518,25949,Fiverr,294.62,4,7/7/2021,Automated report building,JavaScript
24519,25950,Freelancer,176.16,5,2/5/2021,Dashboard in Power BI,Power BI
24520,25952,Toptal,74.61,3,3/7/2020,Data analysis with Python,JavaScript
24521,25953,Freelancer,196.47,3,8/9/2024,Automated report building,Power BI
24522,25954,Upwork,99.28,3,4/12/2021,Data analysis with Python,Python
24523,25955,Freelancer,138.21,4,11/14/2021,Data analysis with Python,Power BI
24524,25956,Upwork,183.89,4,12/11/2023,Data analysis with Python,JavaScript
24525,25957,Upwork,161.83,7,8/8/2023,Automated report building,Python
24526,25959,PeoplePerHour,115.73,5,11/26/2023,Data analysis with Python,Excel
24527,25960,Toptal,277.99,6,10/2/2022,Data analysis with Python,C++
24528,25961,Upwork,75.72,7,1/6/2023,Bug fixing and testing,Tableau
24529,25962,Fiverr,41.02,6,4/13/2021,Statistical data analysis,JavaScript
24530,25963,Upwork,212.77,5,10/13/2021,Data analysis with Python,Power BI
24531,25964,Freelancer,74.93,5,12/3/2023,Statistical data analysis,Power BI
24532,25965,Freelancer,239.22,3,1/15/2023,Bug fixing and testing,R
24533,25966,PeoplePerHour,141.67,6,8/25/2023,Bug fixing and testing,JavaScript
24534,25967,PeoplePerHour,237.21,3,11/11/2021,Machine learning script,SQL
24535,25968,Toptal,63.3,7,12/2/2023,Statistical data analysis,SQL
24536,25969,Freelancer,242.99,4,5/16/2021,Backend API development,C++
24537,25970,Toptal,33.42,3,12/16/2020,Data analysis with Python,Python
24538,25971,PeoplePerHour,108.69,4,10/23/2022,Statistical data analysis,SQL
24539,25972,Freelancer,33.98,5,11/12/2023,Web scraping service,R
24540,25973,PeoplePerHour,215.35,4,5/17/2021,Machine learning script,Excel
24541,25975,Freelancer,231.54,7,1/21/2024,Machine learning script,Tableau
24542,25976,Fiverr,13.21,3,6/13/2022,Web scraping service,Python
24543,25977,PeoplePerHour,177.63,7,8/12/2024,Web scraping service,Power BI
24544,25978,PeoplePerHour,202.36,4,4/30/2021,Web scraping service,Excel
24545,25979,Upwork,6.42,3,10/15/2022,ETL pipeline creation,Python
24546,25980,Fiverr,37.34,5,11/3/2024,ETL pipeline creation,SQL
24547,25981,PeoplePerHour,65.15,5,12/15/2024,Statistical data analysis,Power BI
24548,25982,PeoplePerHour,164.69,5,1/18/2023,Backend API development,C++
24549,25983,Upwork,51.83,7,1/20/2022,Web scraping service,R
24550,25984,PeoplePerHour,217.81,3,6/15/2023,ETL pipeline creation,JavaScript
24551,25985,Freelancer,59.72,7,3/29/2024,Web scraping service,C++
24552,25986,Toptal,224.48,4,3/31/2022,Data analysis with Python,C++
24553,25987,Upwork,146.24,6,3/23/2023,Dashboard in Power BI,Tableau
24554,25988,Fiverr,102.34,4,2/18/2023,Web scraping service,SQL
24555,25990,Toptal,268.24,6,2/27/2022,Dashboard in Power BI,Power BI
24556,25991,Toptal,243.02,7,12/31/2020,Backend API development,Power BI
24557,25992,Toptal,136.94,4,9/11/2022,Backend API development,Python
24558,25993,Upwork,244.58,6,11/17/2021,Web scraping service,JavaScript
24559,25995,Fiverr,207.95,6,11/14/2023,Automated report building,JavaScript
24560,25996,PeoplePerHour,92.86,5,12/4/2023,Statistical data analysis,C++
24561,25997,Upwork,67.64,4,5/20/2024,Data analysis with Python,JavaScript
24562,25999,Toptal,75.32,4,12/30/2022,Machine learning script,SQL
24563,26000,Upwork,289.62,7,9/21/2022,Data analysis with Python,Tableau
24564,26001,Freelancer,6.08,7,4/28/2024,Machine learning script,R
24565,26002,Freelancer,37.54,5,5/4/2020,Web scraping service,Python
24566,26003,PeoplePerHour,211.73,5,11/9/2023,Web scraping service,Power BI
24567,26005,PeoplePerHour,257.82,7,4/1/2020,Backend API development,SQL
24568,26007,Fiverr,114.17,3,9/1/2020,Dashboard in Power BI,Excel
24569,26008,PeoplePerHour,251.38,7,9/30/2020,Dashboard in Power BI,SQL
24570,26009,Fiverr,99.6,5,9/21/2023,Bug fixing and testing,Tableau
24571,26012,PeoplePerHour,234.48,6,10/16/2022,Data visualization project,SQL
24572,26013,PeoplePerHour,299.82,4,5/2/2021,Web scraping service,Python
24573,26014,Toptal,197.52,7,9/14/2020,Machine learning script,SQL
24574,26015,Fiverr,235.14,4,12/9/2022,Data visualization project,Python
24575,26016,PeoplePerHour,200.53,7,9/24/2023,Automated report building,Power BI
24576,26017,Fiverr,33.37,3,5/24/2020,Web scraping service,SQL
24577,26018,Toptal,124.62,3,9/17/2021,Dashboard in Power BI,Excel
24578,26019,Toptal,46.91,7,12/15/2023,ETL pipeline creation,Excel
24579,26020,Fiverr,268.61,6,1/8/2023,Dashboard in Power BI,SQL
